StockCode,description,avg_price,purchase_count,num_customers
20982,12 PENCILS TALL TUBE SKULLS,0.8489980732177264,487,316
20983,12 PENCILS TALL TUBE RED RETROSPOT,0.849553264604811,546,359
20984,12 PENCILS TALL TUBE POSY,0.4567083333333333,225,178
20985,HEART CALCULATOR,1.2597872340425533,216,162
20986,BLUE CALCULATOR RULER,1.2785314685314686,130,94
20987,GEISHA GIRL CHOPSTICKS SET/5,1.95,12,11
20988,TRELLIS FLOWER CHOPSTICKS SET/5,1.9500000000000002,9,8
20989,URBAN CHIC CHOPSTICKS SET/5,1.9437499999999999,48,29
20990,SPRING FLOWER CHOPSTICKS SET/5,1.94,87,54
20991,JAZZ HEARTS MAGNETIC MEMO PAD,0.609375,16,12
20992,JAZZ HEARTS PURSE NOTEBOOK,0.5944334975369459,377,222
20993,JAZZ HEARTS MEMO PAD,0.59875,24,23
20994,JAZZ HEARTS SPIRAL NOTEPAD,0.85,12,12
20996,JAZZ HEARTS ADDRESS BOOK,0.30197841726618707,270,179
20997,ROSE DU SUD CUSHION COVER ,4.95,28,25
20998,ROSE DU SUD OVEN GLOVE,2.943333333333334,58,52
21000,ROSE DU SUD COSMETICS BAG,4.196428571428571,40,37
21001,ROSE DU SUD WASHBAG ,5.95,31,29
21002,ROSE DU SUD DRAWSTRING BAG,4.25,26,25
21003,ROSE DU SUD CUSHION COVER,6.35,11,10
21004,ROSE DU SUD CHILDS APRON,4.25,48,40
21007,ETCHED GLASS DROPLET DECORATION,0.7641025641025642,39,36
21009,ETCHED GLASS STAR TREE DECORATION,1.25,79,72
21010,ETCHED GLASS BIRD TREE DECORATION,1.25,66,62
21011,GLITTER SNOW PEAR TREE DECORATION,1.1824999999999999,101,84
21012,ANTIQUE ALL GLASS CANDLESTICK,2.0301351351351355,141,112
21014,SWISS CHALET TREE DECORATION ,0.5812396694214876,107,91
21015,DARK BIRD HOUSE TREE DECORATION,0.46,90,80
21016,LIGHT BIRD HOUSE TREE DECORATION,0.8081944444444444,65,58
21017,RED BIRD HOUSE TREE DECORATION,0.805952380952381,39,32
21018,BIRD BOX CHRISTMAS TREE DECORATION,0.85,37,30
21025,SPACE FROG,1.3382051282051282,36,30
21026,SPACE OWL,1.2853968253968255,55,48
21027,NINJA RABBIT PINK,1.242549019607843,46,39
21028,NINJA RABBIT BLACK,1.387,40,31
21030,SPACE CADET RED,1.2697619047619046,39,37
21031,SPACE CADET BLACK,1.2807407407407407,25,23
21032,SPACE CADET WHITE,1.3482857142857143,32,28
21033,JUMBO BAG CHARLIE AND LOLA TOYS,2.601639344262295,293,163
21034,REX CASH+CARRY JUMBO SHOPPER,0.95,1857,800
21035,SET/2 RED SPOTTY TEA TOWELS ,3.0639721792890264,619,327
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2.145294117647059,49,39
21039,RED SPOTTY SHOPPING BAG,2.6094088669950737,200,141
21040,MODERN VINTAGE COTTON SHOPPING BAG,2.1199999999999997,46,43
21041,RED RETROSPOT OVEN GLOVE DOUBLE,2.9431818181818183,330,191
21042,RED RETROSPOT APRON ,5.924438202247191,336,200
21043,APRON MODERN VINTAGE COTTON,3.5055555555555555,89,81
21051,RIBBONS PURSE ,2.0956122448979593,93,79
21054,NURSE'S BAG SOFT TOY,8.944117647058823,163,119
21055,TOOL BOX SOFT TOY ,9.199081081081081,176,122
21056,DOCTOR'S BAG SOFT TOY,9.22191256830601,179,119
21058,PARTY INVITES WOODLAND,0.8535454545454545,207,148
21059,PARTY INVITES DINOSAURS,0.847412935323383,198,158
21060,PARTY INVITES BALLOON GIRL,0.8392741935483871,123,102
21061,PARTY INVITES FOOTBALL,0.8341538461538461,124,104
21062,PARTY INVITES SPACEMAN,0.8451612903225806,120,102
21063,PARTY INVITES JAZZ HEARTS,0.8551741293532338,198,143
21064,BOOM BOX SPEAKER BOYS,5.390517241379311,103,75
21065,BOOM BOX SPEAKER GIRLS,4.865384615384615,57,44
21066,VINTAGE RED MUG,1.0500892857142856,110,81
21067,VINTAGE RED TEATIME MUG,1.1003703703703704,180,130
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1.1831541218637993,257,149
21069,VINTAGE BILLBOARD TEA MUG,1.2334391534391536,178,110
21070,VINTAGE BILLBOARD MUG ,1.2526627218934911,163,107
21071,VINTAGE BILLBOARD DRINK ME MUG,1.2102601156069364,314,163
21076,SET/20 COLLAGE PAPER NAPKIN ,0.8444736842105263,73,60
21077,SET/20 WOODLAND PAPER NAPKINS ,0.8305780346820809,167,111
21078,SET/20 STRAWBERRY PAPER NAPKINS ,0.8441261261261261,537,342
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.8374856815578465,1671,798
21081,SET/20 POSIES PAPER NAPKINS,0.85,4,4
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,0.8335537190082645,117,94
21084,SET/6 COLLAGE PAPER CUPS,0.35285714285714287,136,113
21085,SET/6 WOODLAND PAPER CUPS,0.6366101694915255,56,42
21086,SET/6 RED SPOTTY PAPER CUPS,0.6506800618238022,621,311
21087,SET/6 POSIES PAPER CUPS,0.5623809523809524,20,19
21088,SET/6 FRUIT SALAD PAPER CUPS,0.3534285714285714,104,95
21089,SET/6 GREEN SPRING PAPER CUPS,0.37648648648648647,36,32
21090,SET/6 COLLAGE PAPER PLATES,0.5604878048780488,159,129
21091,SET/6 WOODLAND PAPER PLATES,0.8165714285714285,34,31
21092,SET/6 STRAWBERRY PAPER PLATES,0.7966666666666666,18,15
21094,SET/6 RED SPOTTY PAPER PLATES,0.8273314606741572,692,328
21095,SET/6 POSIES PAPER PLATES,0.85,27,24
21096,SET/6 FRUIT SALAD  PAPER PLATES,0.5472549019607843,101,91
21097,SET/6 GREEN SPRING  PAPER PLATE,0.85,7,5
21098,CHRISTMAS TOILET ROLL,1.2632426778242678,412,269
21099,SET/6 STRAWBERRY PAPER CUPS,0.6328125,29,20
21100,CHARLIE AND LOLA CHARLOTTE BAG,1.5791616766467065,159,119
21102,"CANDLE IN JAR COLLAGE , VANILLA",2.55,12,10
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2.9148,120,98
21107,CREAM SLICE FLANNEL PINK SPOT ,2.901807228915663,228,167
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2.0117798594847773,408,325
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",5.635549132947977,162,131
21110,LARGE CAKE TOWEL PINK SPOTS,6.300627615062761,229,173
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2.6211111111111114,128,109
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2.81,128,104
21114,LAVENDER SCENTED FABRIC HEART,1.2668237704918033,460,359
21115,ROSE CARAVAN DOORSTOP,6.399617486338799,356,266
21116,OWL DOORSTOP,4.941102362204724,246,164
21117,BLOND DOLL DOORSTOP,1.844137931034483,26,23
21118,SHOPPING BAG DOORSTOP,2.5357142857142856,7,7
21121,SET/10 RED POLKADOT PARTY CANDLES,1.246075334143378,788,466
21122,SET/10 PINK POLKADOT PARTY CANDLES,1.2481434058898846,739,441
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1.2418,189,125
21124,SET/10 BLUE SPOTTY PARTY CANDLES,1.246656,599,406
21125,SET 6 FOOTBALL CELEBRATION CANDLES,1.222442396313364,199,162
21126,SET OF 6 GIRLS CELEBRATION CANDLES,1.2218264840182647,209,169
21127,COLOURFUL FISHING GNOME,5.803846153846154,36,25
21128,GOLD FISHING GNOME,6.4158620689655175,28,22
21129,SILVER FISHING GNOME ,7.439772727272728,42,24
21130,COLOURFUL STANDING GNOME,3.3575000000000004,39,29
21131,GOLD STANDING GNOME,4.008620689655173,28,18
21132,SILVER STANDING GNOME   ,4.056451612903226,29,25
21133,PAINTED BIRD ASSORTED CHRISTMAS,1.69,41,38
21134,VICTORIAN METAL POSTCARD CHRISTMAS,1.65,42,40
21135,VICTORIAN  METAL POSTCARD SPRING,1.679875621890547,380,251
21136,PAINTED METAL PEARS ASSORTED,1.6880484522207269,714,449
21137,BLACK RECORD COVER FRAME,3.6290647482014387,539,198
21143,ANTIQUE GLASS HEART DECORATION ,1.9449999999999998,152,128
21144,PINK POODLE HANGING DECORATION ,0.5044186046511628,42,40
21145,ANTIQUE GLASS PLACE SETTING,1.2402564102564102,39,34
21146,ANTIQUE GLASS RIDGED HANGING BALL,1.9386792452830188,52,47
21147,JINGLE BELLS TREE DECORATION,2.0542000000000002,46,33
21153,RED SPOTTY TABLECLOTH ,10.632439024390244,123,91
21154,RED RETROSPOT OVEN GLOVE ,1.2666560509554141,593,327
21155,RED RETROSPOT PEG BAG,2.2801740294511377,724,364
21156,RETROSPOT CHILDRENS APRON,1.9493365500603137,797,472
21157,RED SPOTTY WASHBAG,2.09640350877193,109,66
21158,MOODY GIRL DOOR HANGER ,0.9548042704626335,260,184
21159,MOODY BOY  DOOR HANGER ,1.0295391705069123,214,146
21160,KEEP OUT GIRLS DOOR HANGER ,1.2748,49,44
21161,KEEP OUT BOYS DOOR HANGER ,1.3788304093567252,161,120
21162,TOXIC AREA  DOOR HANGER ,0.9429629629629629,239,172
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1.0427310924369748,212,158
21164,HOME SWEET HOME METAL SIGN ,2.931174652241113,630,356
21165,BEWARE OF THE CAT METAL SIGN ,1.6644226044226043,779,321
21166,COOK WITH WINE METAL SIGN ,1.977267716535433,1225,475
21167,WHITE SAGE INCENSE,0.20901960784313725,50,32
21169,YOU'RE CONFUSING ME METAL SIGN ,1.662809667673716,621,278
21171,BATHROOM METAL SIGN ,1.4246724890829694,226,142
21172,PARTY METAL SIGN ,1.4595961995249407,804,420
21173,LOO ROLL  METAL SIGN ,1.646774193548387,60,44
21174,POTTERING IN THE SHED METAL SIGN,1.990858757062147,855,402
21175,GIN + TONIC DIET METAL SIGN,2.263115201090661,1422,553
21179,NO JUNK MAIL METAL SIGN,0.9897637795275591,359,231
21181,PLEASE ONE PERSON METAL SIGN,2.074286596664608,1549,598
21185, HOME SWEET HOME  BLACKBOARD,6.326111111111111,36,34
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,1.6226315789473684,274,187
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1.6353658536585365,108,90
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2.9295918367346943,94,69
21189,WHITE HONEYCOMB PAPER GARLAND ,1.6401639344262295,61,53
21190,PINK HEARTS PAPER GARLAND,1.6322222222222222,84,71
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,2.0695041322314047,115,96
21192,WHITE BELL HONEYCOMB PAPER ,1.6313953488372093,113,96
21193,WHITE HONEYCOMB PAPER FAN ,2.0726666666666667,14,14
21194,PINK  HONEYCOMB PAPER FAN,1.32328125,60,51
21195,PINK  HONEYCOMB PAPER BALL ,1.9930357142857142,55,49
21196,ROUND WHITE CONFETTI IN TUBE,1.65,17,16
21197,MULTICOLOUR  CONFETTI IN TUBE,1.6020588235294118,31,29
21198,WHITE HEART CONFETTI IN TUBE,1.486547619047619,82,75
21199,PINK  HEART CONFETTI IN TUBE,1.5170212765957447,93,86
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1.5684210526315787,75,64
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,2.4890624999999997,183,109
21202,DOLLY HONEYCOMB GARLAND,1.56864406779661,56,53
21203,BUTTERFLIES  HONEYCOMB GARLAND,1.6336363636363636,106,85
21204,DAISIES  HONEYCOMB GARLAND ,1.6404109589041096,144,109
21205,MULTICOLOUR 3D BALLS GARLAND,2.5389344262295084,109,86
21206,STRAWBERRY HONEYCOMB  GARLAND ,1.608974358974359,190,117
21207,SKULL AND CROSSBONES  GARLAND ,1.6314814814814813,212,167
21208,PASTEL COLOUR HONEYCOMB FAN,0.892077922077922,75,65
21209,MULTICOLOUR HONEYCOMB FAN,0.9968235294117648,84,66
21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.45015756302521,931,508
21211,SET OF 72 SKULL PAPER  DOILIES,1.4458115183246072,184,139
21212,PACK OF 72 RETROSPOT CAKE CASES,0.5411718161266015,2508,1115
21213,PACK OF 72 SKULL CAKE CASES,0.5394233937397035,1156,528
21214,SET OF 72 IVORY PAPER DOILIES,1.4421875,125,106
21215,IVORY PAPER CUP CAKE CASES ,0.5425906735751296,182,127
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4.895750915750916,522,269
21217,RED SPOTTY ROUND CAKE TINS,9.854402515723269,768,423
21218,RED SPOTTY BISCUIT TIN,3.7146102819237146,588,313
21219,SET/4 BADGES BALLOON GIRL,1.293867924528302,102,77
21220,SET/4 BADGES DOGS,1.3203488372093022,82,65
21221,SET/4 BADGES CUTE CREATURES,1.26890625,61,55
21222,SET/4 BADGES BEETLES,1.3451685393258428,84,70
21223,SET/4 BADGES WOODLAND ANIMAL,1.245128205128205,35,33
21224,SET/4 SKULL BADGES,1.2473972602739727,207,140
21225,POCKET MIRROR BUTTERFLY ,1.25,2,2
21226,POCKET MIRROR WOODLAND,1.25,20,17
21228,"POCKET MIRROR ""GLAMOROUS""",1.25,29,25
21231,SWEETHEART CERAMIC TRINKET BOX,1.2470096463022509,1171,500
21232,STRAWBERRY CERAMIC TRINKET BOX,1.239935,1893,689
21238,RED SPOTTY CUP,0.8464137931034482,700,324
21239,PINK  SPOTTY CUP,0.846115992970123,551,266
21240,BLUE  SPOTTY CUP,0.8444158075601375,568,287
21241,GREEN SPOTTY CUP,0.8470183486238533,215,129
21242,RED RETROSPOT PLATE ,1.6777735849056605,519,289
21243,PINK  SPOTTY PLATE ,1.6763027295285358,395,210
21244,BLUE POLKADOT PLATE ,1.6764879356568363,363,207
21245,GREEN  SPOTTY PLATE ,1.688796992481203,254,146
21246,RED SPOTTY BIG BOWL,4.939855072463769,137,99
21247,SET OF RED SALAD SERVERS ,1.49,61,44
21248,DOOR HANGER  MUM + DADS ROOM,1.405109489051095,132,106
21249,WOODLAND  HEIGHT CHART STICKERS ,2.910155440414508,189,156
21250,SET OF SKULL WALL STICKERS,2.880555555555556,53,47
21251,DINOSAUR HEIGHT CHART STICKER SET,2.933592233009709,102,91
21252,SET OF MEADOW  FLOWER STICKERS,2.743125,16,14
21253,SET OF PICTURE FRAME  STICKERS,2.8711111111111114,51,41
21255,"FRENCH BOTTLE , LAVENDER",1.6427272727272726,55,46
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",1.6385714285714283,35,31
21257,VICTORIAN SEWING BOX MEDIUM,7.930855614973262,360,206
21258,VICTORIAN SEWING BOX LARGE,12.568119891008175,344,186
21259,VICTORIAN SEWING BOX SMALL ,5.921741379310345,553,300
21260,FIRST AID TIN,3.239935760171306,442,303
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,4.903488372093023,43,37
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,3.95,81,69
21263,GREEN GOOSE FEATHER TREE 60CM,2.2904255319148934,44,39
21264,WHITE GOOSE FEATHER TREE 60CM ,3.0534482758620687,57,51
21265,PINK GOOSE FEATHER TREE 60CM,3.0928571428571425,28,26
21267,VINTAGE PINK TINSEL REEL ,2.1,4,3
21268,VINTAGE BLUE TINSEL REEL,0.58,38,31
21269,ANTIQUE CREAM CUTLERY SHELF ,8.5,58,52
21270,ANTIQUE CREAM CUTLERY CUPBOARD,12.75,27,24
21272,SALLE DE BAIN HOOK,1.2497142857142858,230,167
21274,EMBOSSED HEART 3 DRAWER SHELF,12.730434782608697,89,61
21275,ZINC TOP  2 DOOR WOODEN SHELF ,11.37,48,45
21276,TWO EMBOSSED HEART MINI DRAWERS,3.8785714285714286,28,24
21277,FRENCH STYLE EMBOSSED HEART CABINET,21.65568181818182,40,36
21278,VINTAGE KITCHEN PRINT PUDDINGS,2.486111111111111,70,63
21279,VINTAGE KITCHEN PRINT FRUITS,2.4678571428571425,56,51
21280,VINTAGE KITCHEN PRINT VEGETABLES,2.3264150943396227,53,44
21281,VINTAGE KITCHEN PRINT SEAFOOD,2.327631578947368,37,34
21282,NATURAL BARK CANDLE LARGE,4.209016393442623,59,49
21283,NATURAL BARK CANDLE SMALL,3.1875,68,59
21284,RETROSPOT CANDLE  SMALL,1.3162886597938144,95,80
21285,RETROSPOT CANDLE  MEDIUM,1.7030136986301372,73,56
21286,RETROSPOT CANDLE  LARGE,1.85955223880597,67,56
21287,SCENTED VELVET LOUNGE CANDLE ,0.6834883720930233,83,67
21288,STRIPEY CHOCOLATE NESTING BOXES,2.79812030075188,130,105
21289,LARGE STRIPES CHOCOLATE GIFT BAG,1.16546875,60,52
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,0.8452631578947368,126,95
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,0.7246428571428571,82,69
21293,MIRRORED DOVE WALL DECORATION,2.147209302325581,42,29
21294,ETCHED GLASS COASTER,0.8875206611570248,116,83
21298,EDWARDIAN 2 DRAWER WALL CABINET ,19.37857142857143,14,14
21299,EDWARDIAN TOILET ROLL UNIT ,8.501724137931035,29,25
21300,ANTIQUE EDWARDIAN DRESSER,16.13181818181818,11,11
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,12.55,26,24
21304,ARCHED GREY MIRROR,9.3375,16,16
21306,SET/4 DAISY MIRROR MAGNETS,1.0486666666666666,57,48
21307,SET/4 BUTTERFLY MIRROR MAGNETS,1.7348275862068967,54,41
21308,LOUVRE VANITY MIRROR,6.966666666666666,3,3
21309,LOUVRE CHALKBOARD,9.16,5,5
21310,CAPIZ CHANDELIER,29.95,3,3
21311,SET/4 BIRD MIRROR MAGNETS ,1.1309756097560977,75,62
21312,LARGE CHUNKY GLASS ROMAN BOWL,4.883333333333333,20,19
21313,GLASS HEART T-LIGHT HOLDER ,0.8298876404494382,258,173
21314,SMALL GLASS HEART TRINKET POT,2.0860792349726776,711,369
21316,SMALL CHUNKY GLASS ROMAN  BOWL,2.0282857142857145,34,33
21317,GLASS SPHERE CANDLE STAND MEDIUM,5.311764705882353,64,56
21318,GLASS CHALICE BLUE SMALL ,1.2462025316455694,77,70
21319,GLASS CHALICE GREEN  SMALL ,1.5241666666666667,48,44
21320,GLASS CHALICE GREEN  LARGE ,2.2159459459459456,36,31
21321,GLASS CHALICE BLUE  LARGE ,2.480769230769231,13,10
21322,GLASS SPHERE CANDLE STAND LARGE ,4.273076923076923,13,12
21323,HANGING MEDINA LANTERN LARGE,4.174137931034482,54,46
21324,HANGING MEDINA LANTERN SMALL,2.928467153284672,126,101
21326,AGED GLASS SILVER T-LIGHT HOLDER,0.6416083916083916,532,307
21327,SKULLS WRITING SET ,1.6494318181818182,333,212
21328,BALLOONS  WRITING SET ,1.6651724137931032,374,257
21329,DINOSAURS  WRITING SET ,1.6633673469387755,369,253
21330,WOODLAND ANIMAL  WRITING SET ,1.6454887218045113,127,101
21331,MOROCCAN BEATEN METAL DISH LARGE,11.839166666666666,24,23
21332,MOROCCAN BEATEN METAL MIRROR,9.473809523809523,42,36
21333,CLASSIC WHITE FRAME,2.944088669950739,197,150
21335,LIBRARY LAMP,21.54090909090909,22,17
21336,GOLD WASHBAG,2.7244,24,13
21337,SILVER WASHBAG,2.95,9,7
21338,MARAKESH LANTERN SMALL ,5.7875000000000005,11,9
21339,MARAKESH LANTERN LARGE,19.257692307692306,12,12
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,12.124080604534006,383,249
21341,KASBAH LANTERN WITH GLASS ,4.623333333333334,15,15
21343,GOLD JEWELERY BOX,8.283333333333333,3,3
21344,MOROCCAN BEATEN METAL DISH,7.908333333333332,24,21
21347,GOTHIC CARRIAGE LANTERN,5.95,4,4
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,2.770168067226891,115,91
21349,IVY HEART WREATH,6.701515151515152,127,113
21350,GINGHAM HEART WREATH,2.940909090909091,41,39
21351,CINAMMON & ORANGE WREATH,5.28986013986014,135,113
21352,EUCALYPTUS & PINECONE  WREATH,4.320454545454545,82,77
21353,SILVER SLEIGHBELL  WREATH,7.95,8,8
21354,TOAST ITS - BEST MUM,1.2231843575418995,169,123
21355,TOAST ITS - I LOVE YOU ,1.2431972789115646,278,213
21356,TOAST ITS - FAIRY FLOWER,1.2285561497326203,177,116
21357,TOAST ITS - DINOSAUR,1.2466666666666666,164,105
21358,TOAST ITS - HAPPY BIRTHDAY,1.2462962962962962,158,130
21359,RELAX LARGE WOOD LETTERS,12.99225352112676,67,57
21360,JOY LARGE WOOD LETTERS,9.264210526315788,92,81
21361,LOVE LARGE WOOD LETTERS ,12.702272727272728,250,181
21363,HOME SMALL WOOD LETTERS,4.95,331,224
21364,PEACE SMALL WOOD LETTERS,6.752533333333333,144,118
21365,MIRRORED WALL ART STARS,1.603968253968254,60,51
21366,MIRRORED WALL ART PHOTO FRAMES,4.232142857142857,26,24
21367,MIRRORED WALL ART GENTS,1.7765957446808511,45,37
21368,MIRRORED WALL ART LADIES,1.2378048780487805,39,32
21369,MIRRORED WALL ART SPLODGES,1.9852941176470589,17,15
21370,MIRRORED WALL ART FOXY,5.3864705882352935,16,15
21371,MIRRORED WALL ART POPPIES,1.2841463414634147,41,33
21372,MIRRORED WALL ART TABLE LAMP,1.7413513513513514,36,28
21373,MIRRORED WALL ART SNOWFLAKES,1.0096491228070175,57,52
21374,MIRRORED WALL ART SKULLS,2.217741935483871,61,57
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,4.70483870967742,28,26
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,4.781707317073171,38,35
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,1.4859999999999998,43,37
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,1.5089655172413792,57,47
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1.1543636363636365,52,43
21380,WOODEN HAPPY BIRTHDAY GARLAND,2.955939177101968,540,325
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1.6851999999999998,376,234
21382,SET/4 SPRING FLOWER DECORATION,1.9147058823529413,114,78
21383,PACK OF 12 STICKY BUNNIES,0.6485714285714287,190,169
21384,IVORY HANGING DECORATION  BUTTERFLY,0.8477777777777777,113,99
21385,IVORY HANGING DECORATION  HEART,0.8521828358208955,505,320
21386,IVORY HANGING DECORATION  EGG,0.6186516853932584,82,72
21387,IVORY HANGING DECORATION  RABBIT,0.85,4,4
21388,IVORY HANGING DECORATION  CHICKEN,0.85,27,27
21389,IVORY HANGING DECORATION  BIRD,0.84935960591133,194,149
21390,FILIGRIS HEART WITH BUTTERFLY,1.2519132149901382,482,280
21391,FRENCH LAVENDER SCENT HEART,1.4680851063829787,132,113
21392,RED SPOTTY PUDDING BOWL,1.8645,37,32
21393,BLUE  SPOTTY PUDDING BOWL,1.8840476190476192,38,34
21394,RED POLKADOT BEAKER ,0.6453030303030304,132,100
21395,BLUE POLKADOT BEAKER ,0.7417647058823529,100,79
21396,RED SPOTTY EGG CUP ,1.2403389830508476,58,45
21397,BLUE  SPOTTY EGG CUP ,0.9747863247863248,116,99
21398,RED POLKADOT COFFEE  MUG,1.367070707070707,97,82
21399,BLUE POLKADOT COFFEE MUG,1.087938144329897,95,76
21400,RED PUDDING SPOON,0.22,63,54
21401,BLUE PUDDING SPOON,0.2508510638297872,91,72
21402,RED  EGG  SPOON,0.24524271844660192,102,81
21403,BLUE EGG  SPOON,0.23055555555555554,108,80
21407,BROWN CHECK CAT DOORSTOP ,4.217008797653959,329,231
21408,SPOTTY PINK DUCK DOORSTOP,4.131048951048951,139,114
21410,COUNTRY COTTAGE  DOORSTOP GREEN,4.228155339805825,101,81
21411,GINGHAM HEART  DOORSTOP RED,4.089219047619048,507,358
21412,VINTAGE GOLD TINSEL REEL,0.5847058823529412,42,33
21413,PERIWINKLE T-LIGHT HOLDER,1.2197368421052632,34,25
21414,SCALLOP SHELL SOAP DISH,2.017142857142857,20,17
21415,CLAM SHELL SMALL ,2.0233870967741936,56,41
21416,CLAM SHELL LARGE,3.5955,17,15
21417,COCKLE SHELL DISH,1.921166666666667,58,41
21418,STARFISH SOAP DISH,2.3597297297297293,35,24
21419,CONCH SHELL,3.4284615384615384,13,12
21420,OYSTER TRINKET BOX,3.0564285714285715,25,21
21421,PORCELAIN ROSE LARGE ,1.235698924731183,88,60
21422,PORCELAIN ROSE SMALL,0.870892857142857,107,71
21424,WOODLAND STORAGE BOX LARGE ,2.7686885245901642,61,51
21425,SKULLS STORAGE BOX LARGE,2.8817241379310348,58,41
21426,WOODLAND STORAGE BOX SMALL,1.9175925925925927,51,44
21427,SKULLS STORAGE BOX SMALL,2.058125,73,55
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4.187757255936676,363,228
21429,RED GINGHAM ROSE JEWELLERY BOX,1.7117755856966708,764,418
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3.7075124378109456,578,323
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1.6482608695652172,225,167
21432,SET OF 3 CASES WOODLAND DESIGN,5.895652173913043,227,152
21437,24 HANGING EASTER EGGS FLORAL TUB,3.7346153846153842,99,88
21438,TUB 24 HANGING EASTER EGGS SPOTTY,3.727142857142857,33,33
21439,BASKET OF TOADSTOOLS,1.2488690476190476,162,112
21440,12 MINI TOADSTOOL PEGS,1.25,88,72
21441,BLUE BIRDHOUSE DECORATION,0.7943529411764706,83,67
21442,GREEN BIRDHOUSE DECORATION,0.7732926829268292,80,66
21443,OLIVE CHALET BIRDFEEDER,3.6904761904761907,20,18
21444,BLUE CHALET BIRDFEEDER,3.6875,20,18
21445,12 PINK ROSE PEG PLACE SETTINGS,1.24525,115,88
21446,12 RED ROSE PEG PLACE SETTINGS,1.246218905472637,182,122
21447,12 IVORY ROSE PEG PLACE SETTINGS,1.2468333333333335,228,149
21448,12 DAISY PEGS IN WOOD BOX,1.65,178,132
21450,DISTRESSED CANDLE STICK WHITE,5.95,3,3
21452,TOADSTOOL MONEY BOX,2.943296089385475,328,228
21454,PAINTED PINK RABBIT ,0.85,85,78
21455,PAINTED YELLOW WOODEN DAISY,0.85,63,60
21456,2 PICTURE BOOK EGGS EASTER CHICKS,1.239423076923077,51,42
21457,2 PICTURE BOOK EGGS EASTER DUCKS,1.2387755102040816,48,45
21458,2 PICTURE BOOK EGGS EASTER BUNNY,1.2403508771929825,57,51
21459,YELLOW EASTER EGG HUNT START POST,1.9418918918918917,37,33
21460,GREEN EASTER EGG HUNT START POST,1.95,20,20
21461,BLUE EASTER EGG HUNT START POST,1.95,19,17
21462,"NURSERY A,B,C PAINTED LETTERS",6.398192771084337,157,131
21463,MIRRORED DISCO BALL ,5.791724137931035,280,169
21464,DISCO BALL ROTATOR BATTERY OPERATED,4.245433789954338,214,127
21465,PINK FLOWER CROCHET FOOD COVER,3.7681875,157,117
21466,RED FLOWER CROCHET FOOD COVER,3.7975102040816324,240,147
21467,CHERRY CROCHET FOOD COVER,3.7346363636363638,212,145
21468,BUTTERFLY CROCHET FOOD COVER,3.7969354838709677,118,91
21469,POLKA DOT RAFFIA FOOD COVER,3.682458100558659,176,130
21470,FLOWER VINE RAFFIA FOOD COVER,3.781630434782609,266,160
21471,STRAWBERRY RAFFIA FOOD COVER,3.729661016949153,229,165
21472,LADYBIRD + BEE RAFFIA FOOD COVER,3.743388429752066,235,161
21473,SWEETHEART CREAM STEEL TABLE RECT,19.95,86,65
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,19.95,92,69
21476,STEEL SWEETHEART ROUND TABLE CREAM,14.883999999999999,74,53
21477,STRING OF 20 ROSE LIGHTS,12.458108108108108,37,35
21478,SILVER SKULL HOT WATER BOTTLE ,3.7455,76,57
21479,WHITE SKULL HOT WATER BOTTLE ,3.8665942028985505,738,410
